job_id,question_id,content_id,topic,domain,original_job_status,roadmap_candidate_status,status_note
JOB-1-3-2-5-05,EMS2026-1-3-2-5-05,1.3.2.5,Accreditation of training programs,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-5-06,EMS2026-1-3-2-5-06,1.3.2.5,Accreditation of training programs,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-5-07,EMS2026-1-3-2-5-07,1.3.2.5,Accreditation of training programs,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-01,EMS2026-1-3-2-6-01,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-02,EMS2026-1-3-2-6-02,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-03,EMS2026-1-3-2-6-03,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-04,EMS2026-1-3-2-6-04,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-05,EMS2026-1-3-2-6-05,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-2-6-06,EMS2026-1-3-2-6-06,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-2-6-07,EMS2026-1-3-2-6-07,1.3.2.6,Remediation and workforce re-entry,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-01,EMS2026-1-3-3-01,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-02,EMS2026-1-3-3-02,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-03,EMS2026-1-3-3-03,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-04,EMS2026-1-3-3-04,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-05,EMS2026-1-3-3-05,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-06,EMS2026-1-3-3-06,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-07,EMS2026-1-3-3-07,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-08,EMS2026-1-3-3-08,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-09,EMS2026-1-3-3-09,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-10,EMS2026-1-3-3-10,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-3-11,EMS2026-1-3-3-11,1.3.3,"Certification, Licensure, and Credentialing",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-1-01,EMS2026-1-3-4-1-1-01,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-1-02,EMS2026-1-3-4-1-1-02,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-1-1-03,EMS2026-1-3-4-1-1-03,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-1-04,EMS2026-1-3-4-1-1-04,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-1-1-05,EMS2026-1-3-4-1-1-05,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-1-06,EMS2026-1-3-4-1-1-06,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-1-1-07,EMS2026-1-3-4-1-1-07,1.3.4.1.1,"Regulations and standards (e.g., National Fire Protection Association [NFPA] 1582, Ryan White Act, Occupational Safety and Health Administration [OSHA] requirements, National Institute for Occupational Safety and Health [NIOSH])",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-1-2-01,EMS2026-1-3-4-1-2-01,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-1-2-02,EMS2026-1-3-4-1-2-02,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-2-03,EMS2026-1-3-4-1-2-03,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-2-04,EMS2026-1-3-4-1-2-04,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-2-05,EMS2026-1-3-4-1-2-05,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-2-06,EMS2026-1-3-4-1-2-06,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-2-07,EMS2026-1-3-4-1-2-07,1.3.4.1.2,Ergonomic factors,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-01,EMS2026-1-3-4-1-3-01,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-02,EMS2026-1-3-4-1-3-02,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-03,EMS2026-1-3-4-1-3-03,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-04,EMS2026-1-3-4-1-3-04,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-05,EMS2026-1-3-4-1-3-05,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-3-06,EMS2026-1-3-4-1-3-06,1.3.4.1.3,Workplace injuries,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-01,EMS2026-1-3-4-1-4-01,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-02,EMS2026-1-3-4-1-4-02,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-03,EMS2026-1-3-4-1-4-03,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-04,EMS2026-1-3-4-1-4-04,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-05,EMS2026-1-3-4-1-4-05,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-1-4-06,EMS2026-1-3-4-1-4-06,1.3.4.1.4,Vaccination,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-01,EMS2026-1-3-4-2-01,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-02,EMS2026-1-3-4-2-02,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-03,EMS2026-1-3-4-2-03,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-04,EMS2026-1-3-4-2-04,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-05,EMS2026-1-3-4-2-05,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-06,EMS2026-1-3-4-2-06,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-07,EMS2026-1-3-4-2-07,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-2-08,EMS2026-1-3-4-2-08,1.3.4.2,Emergency incident rehabilitation,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-01,EMS2026-1-3-4-3-01,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-02,EMS2026-1-3-4-3-02,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-03,EMS2026-1-3-4-3-03,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-3-04,EMS2026-1-3-4-3-04,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-05,EMS2026-1-3-4-3-05,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-06,EMS2026-1-3-4-3-06,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-07,EMS2026-1-3-4-3-07,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-3-08,EMS2026-1-3-4-3-08,1.3.4.3,Disordered sleep and work schedule,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-4-01,EMS2026-1-3-4-4-01,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-02,EMS2026-1-3-4-4-02,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-03,EMS2026-1-3-4-4-03,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-04,EMS2026-1-3-4-4-04,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-4-4-05,EMS2026-1-3-4-4-05,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-06,EMS2026-1-3-4-4-06,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-07,EMS2026-1-3-4-4-07,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-4-08,EMS2026-1-3-4-4-08,1.3.4.4,Prevention and intervention for psychologically stressful events,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-01,EMS2026-1-3-4-5-01,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-02,EMS2026-1-3-4-5-02,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-03,EMS2026-1-3-4-5-03,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-04,EMS2026-1-3-4-5-04,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-05,EMS2026-1-3-4-5-05,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-06,EMS2026-1-3-4-5-06,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-07,EMS2026-1-3-4-5-07,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-5-08,EMS2026-1-3-4-5-08,1.3.4.5,Mental health,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-01,EMS2026-1-3-4-6-01,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-02,EMS2026-1-3-4-6-02,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-03,EMS2026-1-3-4-6-03,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-04,EMS2026-1-3-4-6-04,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-05,EMS2026-1-3-4-6-05,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-06,EMS2026-1-3-4-6-06,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-6-07,EMS2026-1-3-4-6-07,1.3.4.6,Violence against EMS personnel,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-01,EMS2026-1-3-4-7-01,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-02,EMS2026-1-3-4-7-02,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-03,EMS2026-1-3-4-7-03,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-04,EMS2026-1-3-4-7-04,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-05,EMS2026-1-3-4-7-05,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-06,EMS2026-1-3-4-7-06,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-4-7-07,EMS2026-1-3-4-7-07,1.3.4.7,Emergency vehicle operations,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-01,EMS2026-1-3-5-01,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-02,EMS2026-1-3-5-02,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-03,EMS2026-1-3-5-03,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-04,EMS2026-1-3-5-04,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-05,EMS2026-1-3-5-05,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-06,EMS2026-1-3-5-06,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-07,EMS2026-1-3-5-07,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-08,EMS2026-1-3-5-08,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-09,EMS2026-1-3-5-09,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-10,EMS2026-1-3-5-10,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-5-11,EMS2026-1-3-5-11,1.3.5,Crew Resource Management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-01,EMS2026-1-3-6-01,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-02,EMS2026-1-3-6-02,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-03,EMS2026-1-3-6-03,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-04,EMS2026-1-3-6-04,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-05,EMS2026-1-3-6-05,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-06,EMS2026-1-3-6-06,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-07,EMS2026-1-3-6-07,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-3-6-08,EMS2026-1-3-6-08,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-3-6-09,EMS2026-1-3-6-09,1.3.6,Recruitment and Retention,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
